Top Angler (Wii)	topanglerwii	1610	2SbZew		
Top Spin	topspin	995	sItvrS		
Top Spin (PS2)	topspinps2	1143	sItvrS		
Top Spin (PS2) (Automatch)	topspinps2am	1146	sItvrS		
Top Spin 2	topspin2				
Top Spin 2 (PC)	topspin2pc	1423	tTp6Pn		
Top Spin 3 (EU) (DS)	topspin3euds	2024	ETgvzA		
Top Spin 3 (US) (DS)	topspin3usds	2023	8R4LgD		
Torchlight	torchlight				
Torchlight D2D	torchlightd2d				
Toribash (WiiWare)	toribashwii	2186	3wygG8		
Tortuga: Pirates of the New World	TortugaPiratesNewW				
Tortuga: Two Treasures	TortugaTwoTreasure				
Total Annihilation	ta	65	vPqkAc		
Total Annihilation: Kingdoms	taking	232	p5kGg7		
Total War: SHOGUN 2	s_TotalWarShogun2				
Touch Panic (DS)	touchpanicds	1353	zHToa5		
Touch! Bomberman Land 2 / Bomberman DS 2 (DS)	bombls2ds	1694	8BuVqr	1	lUJtkWkDXhZtZvMWphlm
TouchMaster 4: Megatouch Edition (DSi)	touchmast4dsi		TGJei2		
Toy Story 3	toystory3				
TrackMania Nations Forever	tmnations				
TrackMania United Forever	tmuforever				
Trackmania (DS)	trkmaniads	2792	VzwMkX		
Trackmania (Wii)	trkmaniawii	2793	9mdZHR		
Trackmania DS 2 (DS)	trackmania2ds	2949	iaukpU		
Tradewinds 2	Tradewinds2				
Tradewinds Caravans	TradewindsCaravans				
Tradewinds Classic	TradewindsClassic				
Tradewinds Legends	TradewindsLegends				
Tradewinds Odyssey	tradewindsodyssey				
Trainz Simulator 12	trainzsimulator12				
Trainz Simulator 2009: World Builder Edition	trainzsimulator200				
Trainz Simulator 2010: Engineers Edition	trainzsimulator201				
Trainz Simulator: Classic Cabon City	trainzsimulatorccc				
Trainz Simulator: Murchison 2	trainzsimulatormur				
Transformers: War for Cybertron	TransformersWFC				
Trapped Dead	TrappedDead				
Trash	Trash				
Travel Agency	TravelAgency				
Tread Marks	treadmarks	52	u27bAA		
Treasure Island	TreasureIsland				
Treasure Island 2	TreasureIsland2				
Treasure World (DS)	treasurewldds	2629	cKei7w		
TriJinx: A Kristine Kross Mystery	TriJinxAKristineKr				
Tribes 2	tribes2	420	DAM4Kv		
Tribes 2 Demo	tribes2demo	533	AdF313		
Tribes Vengeance	tribesv	913	y3D28k		
Tribes Vengeance Beta	tribesvb	950	y3D28k		
Tribes Vengeance Demo	tribesvd	949	y3D28k		
Tribes: Vengeance	tribesvengeance				
Trine	trine				
Trivia Machine	TriviaMachine				
Trivial Pursuit (PC) French	trivialppcfr	1075	c45S8i		
Trivial Pursuit (PC) German	trivialppcgr	1076	c45S8i		
Trivial Pursuit (PC) Italian	trivialppcit	1077	c45S8i		
Trivial Pursuit (PC) Spanish	trivialppcsp	1078	c45S8i		
Trivial Pursuit (PC) UK	trivialppcuk	1074	c45S8i		
Trivial Pursuit (PC) US	trivialppc	733	c45S8i		
Trivial Pursuit (PS2)	trivialpps2	734	h3U6d9		
Trivial Pursuit PAL (PC)	trivialppalpc	1028	c45S8i		
Trivial Pursuit PAL (PS2)	trivialppalps2	1027	h3U6d9		
Tron Evolution	tronevolution				
Trophy Hunter 2003	rmth2003	654	Y4kC7S		
Trophy Hunter 2003 Demo	th2003d	674	G4i3x7		
Tropico	tropico				
Tropico 2: Pirate Cove	tropico2piratecove				
Tropico 3	tropico3				
Tropico 3 Absolute Power	tropico3abpower				
Tropico 4	tropico4				
True Crime	truecrime	892	G8d3R5		
Turning Point: Fall of Liberty	turningpointfol				
Turning Point: Fall of Liberty  Automatch (B) (PC)	tpfolpcBam	2158	svJqvE		
Turning Point: Fall of Liberty  Automatch (EU) (PC)	tpfolEUpcam	2028	ltSs4H		
Turning Point: Fall of Liberty  Automatch (EU) (PS3)	tpfolEUps3am	2031	svJqvE		
Turning Point: Fall of Liberty  Automatch (EU-B) (PC)	tpfolEUpcBam	2155	ltSs4H		
Turning Point: Fall of Liberty  Automatch (PC)	tpfolpcam	1734	svJqvE		
Turning Point: Fall of Liberty  Automatch (PS3)	tpfolps3am	1737	svJqvE		
Turning Point: Fall of Liberty  Demo (B) (PC)	tpfolpcBd	2159	svJqvE		
Turning Point: Fall of Liberty  Demo (EU) (PC)	tpfolEUpcd	2029	ltSs4H		
Turning Point: Fall of Liberty  Demo (EU-B) (PC)	tpfolEUpcBd	2156	ltSs4H		
Turning Point: Fall of Liberty  Demo (PC)	tpfolpcd	1735	svJqvE		
Turning Point: Fall of Liberty (B) (PC)	tpfolpcB	2157	svJqvE		
Turning Point: Fall of Liberty (EU) (PC)	tpfolEUpc	2027	ltSs4H		
Turning Point: Fall of Liberty (EU) (PS3)	tpfolEUps3	2030	svJqvE		
Turning Point: Fall of Liberty (EU-B) (PC)	tpfolEUpcB	2154	ltSs4H		
Turning Point: Fall of Liberty (PC)	tpfolpc	1733	svJqvE		
Turning Point: Fall of Liberty (PS3)	tpfolps3	1736	svJqvE		
Turok 2	turok2	33	RWd3BG		
Two Worlds	twoworlds				
Two Worlds II	TwoWorlds2				
Tycoon City - New York	tycoonnyc	2796	VgxCbC		
Tzar: The Burden of the Crown	tzar	135	byTPgq		
U-Sing (Wii)	usingwii	2739	6vcnoA		
UEFA Euro 2008	UEFAEuro2008				
UFC 2009 (PS3)	ufc09ps3	2325	DCLItd		
UFC 2009 (Xbox 360)	ufc09x360	2328	Fuf44V		
UFC 2009 Automatch (PS3)	ufc09ps3am	2326	DCLItd		
UFC 2009 Automatch (Xbox 360)	ufc09x360am	2329	Fuf44V		
UFC 2009 Demo (PS3)	ufc09ps3d	2327	DCLItd		
UFC 2009 Demo (Xbox 360)	ufc09x360d	2330	Fuf44V		
UFC 2010 (PS3)	ufc10ps3	2770	WFpvzz		
UFC 2010 (iphone)	ufc2010iphone		v770LP		
UFC 2010 (iphone) Automatch	ufc2010iphoam		v770LP		
UFC 2010 (x360)	ufc10x360	2773	oEwztT		
UFC 2010 Automatch (PS3)	ufc10ps3am	2771	WFpvzz		
UFC 2010 Automatch (x360)	ufc10x360am	2774	oEwztT		
UFC 2010 DEV  Automatch (360-DEV)	ufc10x360devam	2856	h2SP6e		
UFC 2010 DEV  Automatch (PS3-DEV)	ufc10ps3DEVam	2853	2gN8O2		
UFC 2010 DEV  Demo (360-DEV)	ufc10x360devd	2857	h2SP6e		
UFC 2010 DEV  Demo (PS3-DEV)	ufc10ps3DEVd	2854	2gN8O2		
UFC 2010 DEV (360-DEV)	ufc10x360dev	2855	h2SP6e		
UFC 2010 DEV (PS3-DEV)	ufc10ps3DEV	2852	2gN8O2		
UFC 2010 Demo (PS3)	ufc10ps3d	2772	WFpvzz		
UFC 2010 Demo (x360)	ufc10x360d	2775	oEwztT		
UFC Fitness Trainer  Automatch (Wii)	ufcfitwiiam		V9lDW2		
UFC Fitness Trainer (Wii)	ufcfitwii		V9lDW2		
UFO Afterlight	ufoafter				
UFO Extraterrestrials	UFOextraterrestria				
UNO	uno	299	MZIq0w		
UNO (DSiWare)	unodsi	2669	w2G3ae		
UNO (WiiWare)	unowii	2630	2hUZSq	3	EbMKQdTKyYVwnaJudlXm
URU: Ages Beyond MYST	URUagesbeyondMYST				
Ubisoft Development	ubisoftdev	1674	K4wfax		
Ubisoft Development Automatch	ubisoftdevam	1675	K4wfax		
Ultima Online Third Dawn	uotd	883	CpJvsG		
Ultima Online: Mondain's Legacy	UltimaOnlineMondai				
Ultima Online: Stygian Abyss	ultimaonlinestygia				
Ultimate Band (Wii)	ultibandwii	2145	F8KfNf		
Ultimate Brain Games (DS)	ubraingamesds	2746	MzT7MD		
Ultimate Card Games (DS)	ucardgamesds	2747	PpmQVg		
Ultimate Knight Windom XP	ultimateknightwind				
Ultimate Mortal Kombat (DS)	ultimateMKds	1820	irQTn8		
Ultra Wheels Street Jam	streetjam	354	jAGh7n		
Unbelievaballs (Wii)	unbballswii	2348	lZTqHE		
Universal Combat AWA: Special Edition Add-On	UCAWASpecialEditio				
Universal Combat Collectors Edition	unicombat				
Universal Combat Gold	UniversalCombatGol				
Universal Combat: A World Apart	UCAWorldApart				
Universal Combat: Special Edition	UniversalCombatSE				
Universal Combat: Special Edition Multiplayer	UniversalCombatSEM				
Universe at War Earth Assault	uawea				
Unlikely Suspects	UnlikelySuspects				
Unreal	unreal	34	DAncRK		
Unreal 2	unreal2	277	Yel30y		
Unreal 2 Demo	unreal2d	895	Yel30y		
Unreal 2 Demo	unreal2demo	902	Yel30y		
Unreal 2nthology	Unreal2Anthology				
Unreal Gold	UnrealGold				
Unreal Tournament	ut	35	Z5Nfb0		
Unreal Tournament (Dreamcast)	utdc	291	KbAgl4		
Unreal Tournament 2003	ut2	634	Lw7x0R		
Unreal Tournament 2003 Demo	ut2d	636	y5e8Q3		
Unreal Tournament 2004	ut2004	837	y5rP9m		
Unreal Tournament 2004 Demo	ut2004d	838	y5rP9m		
Unreal Tournament 3	ut3	1915	UebAWH		
Unreal Tournament 3  Automatch (PC)	ut3pcam	1728	nT2Mtz		
Unreal Tournament 3  Automatch (PS3)	ut3ps3am	1880	nT2Mtz		
Unreal Tournament 3  Demo  Automatch (PC)	ut3pcdam	1863	nT2Mtz		
Unreal Tournament 3  Demo (PC)	ut3pcd	1729	KTiJdD		
Unreal Tournament 3  Demo (PS3)	ut3ps3d	1881	nT2Mtz		
Unreal Tournament 3 (PC)	ut3pc	1727	nT2Mtz		
Unreal Tournament 3 (PS3)	ut3ps3	1879	nT2Mtz		
Unreal Tournament 3 Demo	ut3demo	1914	KTiJdD		
Unreal Tournament 3 Japanese  Automatch (PC)	ut3jppcam	2277	nT2Mtz		
Unreal Tournament 3 Japanese  Automatch (PS3)	ut3jpps3am	2275	nT2Mtz		
Unreal Tournament 3 Japanese (PC)	ut3jppc	2276	nT2Mtz		
Unreal Tournament 3 Japanese (PS3)	ut3jpps3	2274	nT2Mtz		
Unreal Tournament 3 ONLIVE	ut3onlive	2955	7cxD9c		
Unreal Tournament 3 ONLIVE Automatch	ut3onliveam	2956	7cxD9c		
Uplink: Hacker Elite	uplinkhe				
Uprising 2	uprising2	219	ALJwUh		
Urban Chaos: Riot Response  Automatch (PS2)	uchaosrrps2am	1278	KPd0V9		
Urban Chaos: Riot Response (PS2)	uchaosrrps2	1277	KPd0V9		
VVVVVV	vvvvvv				
Vacation Quest: The Hawaiian Islands	VacationQuestTheHa				
Valhalla Knights (Wii)	valknightswii	1916	N5Mf0P		
Vampire Hunters	vampirehunters				
Vampire: The Masquerade - Bloodlines	vampmasqb				
Vampireville	vampireville				
Vancouver 2010	vancouver2010				
Vanguard Saga of Heroes	vanguardsoh	1750	QVrtku		
Vanguard beta	vanguardbeta	1591	TorchQ		
Velocity PC	velocitypc	1186	Qmx73k		
Velocity PS2	velocityps2	1185	Qmx73k		
Velvet Assassin	velvetassassin				
Venetica	Venetica				
Venom World	venomworld	324	Jg43a1		
Victoria Complete	victoriacomplete				
Victoria II	victoria2				
Vietcong	vietcong	673	bq98mE		
Vietcong 2	vietcong2	1147	zX2pq6		
Vietcong 2 Demo	vietcong2d	1223	zX2pq6		
Vietcong 2 Public Demo	vietcong2pd	1257	zX2pq6		
Vietcong Demo	vietcongd	710	bq98mE		
Vietkong	vietkong	596	bq98mE		
Viper	viper	36	SSzOWL		
Virtua Tennis 2009	virtuatennis2009				
Virtua Tennis 4	virtuatennis4				
Virtua Tennis 4  Automatch (Wii)	virtuaten4wiiam		UETpVJ		
Virtua Tennis 4 (Wii)	virtuaten4wii		UETpVJ		
Virtua Tennis: Ace (Wii)	vtennisacewii	2408	ptSNgI		
Virtual Families	VirtualFamilies				
Virtual Pool 3	virtualpool3	192	NA3vu0		
Virtual Villagers - A New Home	VirtualVillagers-A				
Virtual Villagers - The Lost Children	VirtualVillagers-T				
Virtual Villagers 4: The Tree of Life	vv4TheTreeOfLife				
Virtual Villagers 5: New Believers	vv5NewBelievers				
VoiceApp Voice SDK Test	voiceapp	637	sD3GkC		
Voodoo Dice	voodoodice				
WOFOR: War on Terror	wofor	1301	mxw9Nu		
WOFOR: War on Terror Automatch	woforam	1302	mxw9Nu		
WOFOR: War on Terror Demo	woford	1303	mxw9Nu		
WOFOR: War on Terror Demo Automatch	wofordam	1305	mxw9Nu		
WRC  Automatch (PC)	wrcpcam		GeVTw8		
WRC  Automatch (PS3)	wrcps3am		e14AcM		
WRC  Demo (PC)	wrcpcd		GeVTw8		
WRC  Demo (PS3)	wrcps3d		e14AcM		
WRC (PC)	wrcpc		GeVTw8		
WRC (PS3)	wrcps3		e14AcM		
WRC: FIA World Rally Championship 2010	wrcfiawrc2010				
WWE Legends of Wrestlemania  Automatch (PS3)	legofwreps3am	2381	PyTirM		
WWE Legends of Wrestlemania (PS3)	legofwreps3	2380	PyTirM		
WWE Legends of Wrestlemania (Xbox 360)	legofwrex360	2382	VuPdJX		
WWE Smackdown vs RAW (PS2) Korean	smackdnps2kor	1070	k7cL91		
WWE Smackdown vs RAW (PS2) PAL Retail	smackdnps2palr	1079	k7cL91		
WWE Smackdown vs RAW (PS2) Retail	smackdnps2r	1071	k7cL91		
WWE Smackdown vs RAW 2 (PS2)	smackdn2ps2	1196	JyWnL2		
WWE Smackdown vs RAW 2 Korea (PS2)	smackdn2ps2kor	1198	JyWnL2		
WWE Smackdown vs RAW 2 PAL (PS2)	smackdn2ps2pal	1197	JyWnL2		
WWE Smackdown vs RAW PAL (PS2)	smackdnps2pal	1043	k7cL91		
WWE Smackdown vs RAW Sony Beta (PS2)	smackdnps2	1004	k7cL91		
WWE Smackdown vs. RAW 2009 (PS3)	svsr09ps3	2136	Pzhfov		
WWE Smackdown vs. RAW 2009 (Xbox 360)	svsr09x360	2220	Pzhfov		
WWE Smackdown vs. Raw 2010  Automatch (PS3)	svsr10ps3am	2609	XcUkIx		
WWE Smackdown vs. Raw 2010  Automatch (Xbox 360)	svsr10x360am	2612	ONqHu9		
WWE Smackdown vs. Raw 2010  Demo (PS3)	svsr10ps3d	2610	XcUkIx		
WWE Smackdown vs. Raw 2010  Demo (Xbox 360)	svsr10x360d	2613	ONqHu9		
WWE Smackdown vs. Raw 2010 (PS3)	svsr10ps3	2608	XcUkIx		
WWE Smackdown vs. Raw 2010 (Xbox 360)	svsr10x360	2611	ONqHu9		
WWE Smackdown! vs RAW 2009 (Wii)	raw2009wii	2004	hCcmdR		
WWII Battle Tanks: T-34 vs Tiger	ww2btanks	1731	NcQeTO		
Wallace and Gromit's Grand Adventures: Episode 1 - Fr	WallaceAndGromitEp				
Wanted: Weapons of Fate	wantedwof				
War Front: Turning Point	coteagles	1160	cEb84M		
War Front: Turning Point	warfronttp	1691	LTOTAa		
War Front: Turning Point (Singleplayer)	coteaglessp	1260	cEb84M		
War Front: Turning Point Automatch	coteaglesam	1345	cEb84M		
War Leaders: Clash of Nations  Automatch (PC)	wlclashpcam	2081	qcU8MT		
War Leaders: Clash of Nations  Demo (PC)	wlclashpcd	2082	qcU8MT		
War Leaders: Clash of Nations (PC)	wlclashpc	2080	qcU8MT		
War of the Ring	wotr	798	e8Fc3n		
War of the Ring Beta	wotrb	864	e8Fc3n		
WarBirds: Dogfights	WarBirdsDogfights				
WarBirds: Red Baron	WarBirdsRedBaron				
Warcraft 2	warcraft2bne	452	gW5Hl4		
Warfare	warfare				
Warhammer 40,000 Dawn of War II	s_whamdow2				
Warhammer 40,000 Tactics (DS)	whammer40ktds	1534	9Tkwd4		
Warhammer 40,000: Dark Crusade	whammer40kdc	1411	Ue9v3H		
Warhammer 40,000: Dark Crusade Automatch	whammer40kdcam	1412	Ue9v3H		
Warhammer 40,000: Dawn of War	dowd				
Warhammer 40,000: Dawn of War	whammer40000	946	uJ8d3N		
Warhammer 40,000: Dawn of War	whammer40000am	997	uJ8d3N		
Warhammer 40,000: Dawn of War - Final Reckoning Automatch	whamdowfram	1775	pXL838		
Warhammer 40,000: Dawn of War - Final Reckoning Beta	whamdowfrb	1884	pXL838		
Warhammer 40,000: Dawn of War - Final Reckoning Beta Automatch	whamdowfrbam	1885	pXL838		
Warhammer 40,000: Dawn of War - Soulstorm	whamdowfr	1774	pXL838		
Warhammer 40,000: Dawn of War - Winter Assault	dowwad				
Warhammer 40,000: Dawn of War 2: Chaos Rising	s_whamdow2cr				
Warhammer 40,000: Dawn of War Beta	whammer40kb	1030	uJ8d3N		
Warhammer 40,000: Dawn of War Beta (Automatch)	whammer40kbam	1031	uJ8d3N		
Warhammer 40,000: Dawn of War II Retribution	s_whamdow2Ret				
Warhammer 40,000: Dawn of War Patch	wh40kp	1469	uJ8d3N		
Warhammer 40,000: Space Marine	s_Warhammer40kSpac				
Warhammer 40,000: Tactics  Automatch (PSP)	whtacticspspam	1507	KcKyRP		
Warhammer 40,000: Tactics (PSP)	whtacticspsp	1506	KcKyRP		
Warhammer 40,000: Winter Assault	whammer40kwa	1207	Ue9v3H		
Warhammer 40,000: Winter Assault (Automatch)	whammer40kwaam	1208	Ue9v3H		
Warhammer 40,000: Winter Assault Patch	wh40kwap	1470	Ue9v3H		
Warhammer 40000: Dawn of War test	whammer40kt	1116	uJ8d3N		
Warhammer 40K - Dawn of War 2 - Chaos Rising	wh40kdow2crol		BlTqbc		
Warhammer 40K - Dawn of War 2 - Chaos Rising	wh40kdow2crolam		BlTqbc		
Warhammer Mark of Chaos	wmarkofchaos	1585	nGmBcN		
Warhammer Mark of Chaos Demo	wmarkofchaosd	1593	nGmBcN		
Warhammer Mark of Chaos Demo Automatch	wmarkofchaosdam	1598	nGmBcN		
Warhammer Online: Age of Reckoning	whoaor				
Warhammer Online: Age of Reckoning	whoaorbeta				
Warhammer: Mark of Chaos	whammermoc	1396	rnbkJp		
Warhammer: Mark of Chaos (OLD)	whammermok	1383	rnbkJp		
Warhammer: Mark of Chaos - Battle March	whammermocbm	1923	EACMEZ		
Warhammer: Mark of Chaos - Battle March Automatch	whammermocbmam	1924	EACMEZ		
Warhammer: Mark of Chaos - Battle March Demo	whammermocbmd	1925	EACMEZ		
Warhammer: Mark of Chaos Automatch	whammermocam	1397	rnbkJp		
Warhammer: Mark of Chaos Demo	whammermocd	1398	rnbkJp		
Warhammer: Mark of Chaos Demo Automatch	whammermocdam	1484	rnbkJp		
Warhammer: Mark of Chaos Test	whammermoct	1539	rnbkJp		
Warhammer: Mark of Chaos Test Automatch	whammermoctam	1540	rnbkJp		
Warhammer: Rites of War	ritesofwar	217	2p7zgs		
Warlords Battlecry	warlordsb	238	9gV5Hm		
Warlords Battlecry II	warlordsb2	632	Gg7nLf		
Warlords Battlecry II Demo	warlordsb2d	601	tKnYBL		
Warlords Battlecry III	warbatcry3				
Warlords III: Dark Rising	warlordsdr	460	exS6aj		
Warlords IV Heroes of Etheria	warlords4hoe				
Warmonger	warmonger	1586	I1WnEQ		
Warnbria no Maho Kagaku (DS)	warnbriads	2384	mmOyeL		
Warrior Kings	warriorkings	508	hCSCQM		
Warrior Kings Battles	wkingsb	720	agV5Hm		
Warrior Kings Battles Demo	wkingsbd	766	agV5Hm		
Warriors Orochi	warorochi				
Warriors of Elysia Demo	WarriorsOfElysiaD				
Warzone 2100	wz2100	152	kD072v		
Warzone 2100 (Demo)	wz2100demo	438	AGg7mM		
Wasteland Angel	wastelandangel				
Water Bugs	waterbugs				
Water Warfare (WiiWare)	wtrwarfarewii	2212	R3zu4t		
Waterloo	waterloo	348	CTCQMZ		
Way to Go! Bowling	waytogobowling				
Web Games	webgames		cvSTOR		
Werewolf: The Apocalypse	werewolf	51	81zQQa		
Westward	Westward				
Westward 2	westward2				
Westward III	westward3				
Westward IV: All Aboard	WestwardIVAllAboar				
Westward Kingdoms	WestwardKingdoms				
Wheel of Fortune (PS2)	wofps2	731	dF39h3		
Wheel of Time	wot	40	RSSSpA		
Wheelman	wheelman				
Wheels of Freedom	harleywof	280	bofRW8		
Wicked Defense 2 Demo	wickeddefense2demo				
Wii Bomberman / WiiWare Bomberman / Bomberman Land Wii 2 (Wii)	wiibombmanwii	1873	xx7Mvb		
Wii Chess (Wii)	chesswii	1963	X8qanS		
Wii Link (Wii)	wiilinkwii	2025	Be3reo		
Wii Love Golf (Wii)	lovegolfwii	1781	mToBwA		
Wii NAT Negotiation Testing	wiinat	1505	4Fuy9m		
Wild Wings	wildwings	61	PbNDFL		
Wildlife Park Tycoon	WildlifeParkTycoon				
Williams F1 Team: Team Dr	f1teamdriver	490	QwZFex		
Winemaker Extraordinaire	winemakerextraordi				
Wings of Prey Demo	wingsofpreyd				
Wings of War	wingsofwar	968	sWSqHB		
Wings of War Demo	wingsofward	1020	sWSqHB		
Winner's Circle (DS)	wincircleds	1637	2ckCbe		
Winning Eleven PLAY MAKER 2009 (Wii)	weleplay09wii	2402	Eamkm6		
Winning Eleven PLAY MAKER 2010 Japan Edition  Automatch (Wii)	winel10jpnwiiam	2976	1mJhT4		
Winning Eleven PLAY MAKER 2010 Japan Edition (Wii)	winel10jpnwii	2975	1mJhT4		
Winning Eleven PLAY MAKER 2011 (Wii)	winelev11wii		uts5zc		
Winning Eleven Play Maker 2010 (Wii)	winelev10wii	2742	cZzNkJ		
Winning Eleven Play Maker 2012 (Wii)	winelev12wii		Gza559		
Winning Eleven Play Maker 2013 (Wii)	winelev13wii		coyxgU		
Winter Challenge 2008	WinterChallenge200				
Winter Sports 3 NA  Automatch (Wii)	winters3nawiiam		TJxCoW		
Winter Sports 3 NA (Wii)	winters3nawii		TJxCoW		
Winter Stars (Wii)	winterstarwii		DyPH54		
Winx Club Secret Diary 2009 (EU) (DS)	girlssecEUds	2346	nySkKx		
Winx Club Secret Diary 2010 (DS)	winx2010ds	2468	JP9RGe		
Witch-bot Meglilo	Witch-botMeglilo				
Wiz Bang	wizbang				
Wolfenstein	wolfenstein				
Wolfenstein MP Test	rtcwtest	524	78dvST		
Wolfenstein: Enemy Territory	rtcwet	813	jpvbuP		
Wolfenstein: Enemy Territory Test	rtcwett	795	t3R7dF		
Woody Two-Legs: Attack of the Zombie Pirates	WoodyTwoLegs				
Word Jong - FR (DS)	wordjongFRds	2137	XAIqLK		
Word Jong - US (DS)	wordjongds	1795	V6dC1l		
Word Whomp Underground	WordWhompUndergrou				
WordZap	wordzap	358	q7zfsD		
Wordjong EU (DS)	wordjongeuds	2819	3rwTkL		
World Air Hockey Challenge! (WiiWare)	airhockeywii	2455	vhxMTl		
World Championship Poker (PS2)	wcpokerps2	1044	t3Hd9q		
World Championship Poker 2 (PC)	wcpoker2pc	1410	t3Hd9q		
World Championship Poker PAL (PS2)	wcpokerpalps2	1124	t3Hd9q		
World Championship Pool 2004	wcpool2004pc	900	ypQJss		
World Championship Pool 2004 (PS2)	wcpool2004ps2	866	g3J7w2		
World Championship Snooker 2004 (PC)	wcsnkr2004pc	1013	DQZHBr		
World Championship Snooker 2004 (PS2)	wcsnkr2004ps2	1000	K3f39a		
World Championship Snooker 2005 (PC)	wcsnkr2005	1127	cPw49v		
World Championship Snooker 2005 PS2	wcsnkr2005ps2	1126	cPw49v		
World Poker Tour PAL (PS2)	wptps2pal	1282	jL2aEz		
World Poker Tour PS2	wptps2	1134	jL2aEz		
World Racing 1	wracing1	975	t3Hs27		
World Racing 2 (PC)	wracing2	1245	hY39X0		
World Series of Poker (PC)	wsoppc	1183	u3hK2C		
World Series of Poker (PC) (Automatch)	wsoppcam	1218	u3hK2C		
World Series of Poker (PS2)	wsopps2	1184	u3hK2C		
World Series of Poker (PS2) (Automatch)	wsopps2am	1217	u3hK2C		
World Series of Poker (PSP)	wsoppsp	1246	u3hK2C		
World Series of Poker (PSP) (Automatch)	wsoppspam	1247	u3hK2C		
World Snooker Championship 2007	wsc2007	1716	xKCMfK		
World Snooker Championship 2007 (PC)	wsc2007pc	1690	L6cr8f		
World Snooker Championship 2007 (PS2)	wsc2007ps2	1405	bpDHED		
World Snooker Championship 2007 (PS3)	wsc2007ps3	1406	m2bcKK		
World Soccer Winning Eleven DS (DS)	socelevends	1402	IwZXVX		
World Soccer Winning Eleven DS (KOR) (DS)	elevenkords	1624	qiM82O		
World Soccer Winning Eleven DS 2007 (DS)	WSWeleven07ds	1824	sb2kFV		
World Soccer Winning Eleven Wii (Wii)	WSWelevenwii	1813	aFJW2D		
World Voyage	WorldVoyage				
World War II: Frontline Command	ww2frontline	653	blHjuM		
World War One Gold	WorldWarOneGold				
World in Conflict Beta	wicb	1822	SITsUf		
World in Conflict Demo	wic	1861	mtjzlE		
World in Conflict Demo	wicd	1862	taMBOb		
World in Conflict: Soviet Assault	wicsa				
World of Goo (WiiWare)	wrldgoowii	2148	Nz4tSw		
World of GooD	WorldOfGooD2D				
World of Outlaws Sprint Cars	woosc	709	Y4nD9a		
World of Outlaws Sprint Cars Demo	wooscd	739	Y4nD9a		
World of Warcraft	wow				
World of Zoo	wofzoo				
WorldShift  Automatch (PC)	worldshiftpcam	1743	7gBmF4		
WorldShift  Demo (PC)	worldshiftpcd	1744	7gBmF4		
WorldShift (PC)	worldshiftpc	1742	7gBmF4		
WorldShift Beta  Automatch (PC)	worldshiftpcbam	2012	7gBmF4		
WorldShift Beta (PC)	worldshiftpcb	2011	7gBmF4		
Worms  Automatch (PSP)	wormspspam	2299	mpCK9u		
Worms (PSP)	wormspsp	2298	mpCK9u		
Worms (WiiWare)	wormswiiware	2783	nQV5pT		
Worms 2	worms2	175	IOrDfP		
Worms 3D	worms3	722	fZDYBO		
Worms 4 Mayhem	worms4	1195	Bs28Kl		
Worms 4 Mayhem Demo	worms4d	1206	Bs28Kl		
Worms Armageddon	wormsarm	442	p2uPkK		
Worms Automatch (WiiWare)	wormswiiwaream	2784	nQV5pT		
Worms Forts: Under Siege	wormsforts	976	y3Gc8n		
Worms Open Warfare 2 (DS)	wormsow2ds	1474	PHK0dR		
Worms Reloadedd	s_WormsReloaded				
Worms: A Space Oddity (Wii)	wormsasowii	1865	UeJRpQ		
X-Blades	xblades				
X-Com: Apocalypse	XComApocalypse				
X-Com: Enforcer	xcomenforcer	388	M3A2rK		
X-Com: Interceptor	XComInterceptor				
X-Com: Terror From the Deep	XComTerrorFromtheD				
X-Com: UFO Defense	XcomUFOdefense				
X-Men Legends (PC)	xmenlegpc	1158	47uQsy		
X-Men Legends (PS2)	xmenlegps2	1159	47uQsy		
X-Men Legends 2	xmenleg2				
